;Code;Parent code level 1;Parent code;Level nr;Prometis_label_D_retail;Prometis_label_D_corp;Label NL;ffill_retail;ffill_corp
177;322.0;C;32;3.0;CULTURAL AND RECREATIONAL DURABLES;EXPENSES - GOODS;Vervaardiging van muziekinstrumenten;322;322
599;3220.0;C;322;;CULTURAL AND RECREATIONAL DURABLES;EXPENSES - GOODS;Vervaardiging van muziekinstrumenten;322;322
1248;32200.0;C;3220;;CULTURAL AND RECREATIONAL DURABLES;EXPENSES - GOODS;Vervaardiging van muziekinstrumenten;322;322
178;323.0;C;32;3.0;OTHER CULTURAL AND RECREATIONAL GOODS;EXPENSES - GOODS;Vervaardiging van sportartikelen;323;323
600;3230.0;C;323;4.0;OTHER CULTURAL AND RECREATIONAL GOODS;EXPENSE - GOODS;Vervaardiging van sportartikelen;323;3230
1249;32300.0;C;3230;;OTHER CULTURAL AND RECREATIONAL GOODS;EXPENSE - GOODS;Vervaardiging van sportartikelen;323;3230
179;324.0;C;32;3.0;OTHER CULTURAL AND RECREATIONAL GOODS;EXPENSES - GOODS;Vervaardiging van spellen en speelgoed;324;324
601;3240.0;C;324;4.0;OTHER CULTURAL AND RECREATIONAL GOODS;EXPENSE - GOODS;Vervaardiging van spellen en speelgoed;324;3240
1250;32400.0;C;3240;;OTHER CULTURAL AND RECREATIONAL GOODS;EXPENSE - GOODS;Vervaardiging van spellen en speelgoed;324;3240
180;325.0;C;32;3.0;OTHER DURABLE GOODS;EXPENSES - GOODS;Vervaardiging van medische en tandheelkundige instrumenten en benodigdheden;325;325
602;3250.0;C;325;4.0;OTHER DURABLE GOODS;EXPENSE - GOODS;Vervaardiging van medische en tandheelkundige instrumenten en benodigdheden;325;3250
1251;32500.0;C;3250;;OTHER DURABLE GOODS;EXPENSE - GOODS;Vervaardiging van medische en tandheelkundige instrumenten en benodigdheden;325;3250
181;329.0;C;32;3.0;OTHER NON-DURABLE GOODS;EXPENSES - GOODS;Industrie, n.e.g.;329;329
603;3291.0;C;329;;OTHER NON-DURABLE GOODS;EXPENSES - GOODS;Vervaardiging van borstelwaren;329;329
1252;32910.0;C;3291;;OTHER NON-DURABLE GOODS;EXPENSES - GOODS;Vervaardiging van borstelwaren;329;329
604;3299.0;C;329;;OTHER NON-DURABLE GOODS;EXPENSES - GOODS;Overige industrie, n.e.g.;329;329
1253;32990.0;C;3299;;OTHER NON-DURABLE GOODS;EXPENSES - GOODS;Overige industrie, n.e.g.;329;329
22;33.0;C;C;2.0;OTHER SERVICES;OTHER SERVICES;Reparatie en installatie van machines en apparaten;33;33
182;331.0;C;33;;OTHER SERVICES;OTHER SERVICES;Reparatie van producten van metaal, machines en apparaten;33;33
605;3311.0;C;331;;OTHER SERVICES;OTHER SERVICES;Reparatie van producten van metaal;33;33
1254;33110.0;C;3311;;OTHER SERVICES;OTHER SERVICES;Reparatie van producten van metaal;33;33
606;3312.0;C;331;;OTHER SERVICES;OTHER SERVICES;Reparatie van machines;33;33
1255;33120.0;C;3312;;OTHER SERVICES;OTHER SERVICES;Reparatie van machines;33;33
607;3313.0;C;331;;OTHER SERVICES;OTHER SERVICES;Reparatie van elektronische en optische apparatuur;33;33
1256;33130.0;C;3313;;OTHER SERVICES;OTHER SERVICES;Reparatie van elektronische en optische apparatuur;33;33
608;3314.0;C;331;;OTHER SERVICES;OTHER SERVICES;Reparatie van elektrische apparatuur;33;33
1257;33140.0;C;3314;;OTHER SERVICES;OTHER SERVICES;Reparatie van elektrische apparatuur;33;33
609;3315.0;C;331;;OTHER SERVICES;OTHER SERVICES;Reparatie en onderhoud van schepen;33;33
1258;33150.0;C;3315;;OTHER SERVICES;OTHER SERVICES;Reparatie en onderhoud van schepen;33;33
610;3316.0;C;331;;OTHER SERVICES;OTHER SERVICES;Reparatie en onderhoud van lucht- en ruimtevaartuigen;33;33
1259;33160.0;C;3316;;OTHER SERVICES;OTHER SERVICES;Reparatie en onderhoud van lucht- en ruimtevaartuigen;33;33
611;3317.0;C;331;;OTHER SERVICES;OTHER SERVICES;Reparatie en onderhoud van andere transportmiddelen;33;33
1260;33170.0;C;3317;;OTHER SERVICES;OTHER SERVICES;Reparatie en onderhoud van andere transportmiddelen;33;33
612;3319.0;C;331;;OTHER SERVICES;OTHER SERVICES;Reparatie van andere apparatuur;33;33
1261;33190.0;C;3319;;OTHER SERVICES;OTHER SERVICES;Reparatie van andere apparatuur;33;33
183;332.0;C;33;;OTHER SERVICES;OTHER SERVICES;Installatie van industriële machines, toestellen en werktuigen;33;33
613;3320.0;C;332;;OTHER SERVICES;OTHER SERVICES;Installatie van industriële machines, toestellen en werktuigen;33;33
1262;33200.0;C;3320;;OTHER SERVICES;OTHER SERVICES;Installatie van industriële machines, toestellen en werktuigen;33;33
614;3511.0;D;351;4.0;UTILITIES - ELECTRICITY;UTILITIES - ELECTRICITY;Productie van elektriciteit;3511;3511
1263;35110.0;D;3511;;UTILITIES - ELECTRICITY;UTILITIES - ELECTRICITY;Productie van elektriciteit;3511;3511
615;3512.0;D;351;4.0;UTILITIES - ELECTRICITY;UTILITIES - ELECTRICITY;Transmissie van elektriciteit;3512;3512
1264;35120.0;D;3512;;UTILITIES - ELECTRICITY;UTILITIES - ELECTRICITY;Transmissie van elektriciteit;3512;3512
616;3513.0;D;351;4.0;UTILITIES - ELECTRICITY;UTILITIES - ELECTRICITY;Distributie van elektriciteit;3513;3513
1265;35130.0;D;3513;;UTILITIES - ELECTRICITY;UTILITIES - ELECTRICITY;Distributie van elektriciteit;3513;3513
617;3514.0;D;351;4.0;UTILITIES - ELECTRICITY;UTILITIES - ELECTRICITY;Handel in elektriciteit;3514;3514
1266;35140.0;D;3514;;UTILITIES - ELECTRICITY;UTILITIES - ELECTRICITY;Handel in elektriciteit;3514;3514
184;352.0;D;35;3.0;UTILITIES - GAS;UTILITIES - GAS;Productie en distributie van gas;352;352
618;3521.0;D;352;4.0;UTILITIES - GAS;UTILITIES - GAS;Productie van gas;3521;3521
1267;35210.0;D;3521;;UTILITIES - GAS;UTILITIES - GAS;Productie van gas;3521;3521
619;3522.0;D;352;4.0;UTILITIES - GAS;UTILITIES - GAS;Distributie van gasvormige brandstoffen via leidingen;3522;3522
1268;35220.0;D;3522;;UTILITIES - GAS;UTILITIES - GAS;Distributie van gasvormige brandstoffen via leidingen;3522;3522
620;3523.0;D;352;4.0;UTILITIES - GAS;UTILITIES - GAS;Handel in gas via leidingen;3523;3523
1269;35230.0;D;3523;;UTILITIES - GAS;UTILITIES - GAS;Handel in gas via leidingen;3523;3523
185;353.0;D;35;3.0;UTILITIES - OTHER ENERGY FOR HEATING AND COOLING;UTILITIES - OTHER ENERGY FOR HEATING AND COOLING;Productie en distributie van stoom en gekoelde lucht;353;353
621;3530.0;D;353;4.0;UTILITIES - OTHER ENERGY FOR HEATING AND COOLING;UTILITIES - OTHER ENERGY FOR HEATING AND COOLING;Productie en distributie van stoom en gekoelde lucht;3530;3530
1270;35300.0;D;3530;;UTILITIES - OTHER ENERGY FOR HEATING AND COOLING;UTILITIES - OTHER ENERGY FOR HEATING AND COOLING;Productie en distributie van stoom en gekoelde lucht;3530;3530
23;36.0;E;E;2.0;UTILITIES - WATER SUPPLY;UTILITIES - WATER SUPPLY;Winning, behandeling en distributie van water;36;36
186;360.0;E;36;;UTILITIES - WATER SUPPLY;UTILITIES - WATER SUPPLY;Winning, behandeling en distributie van water;36;36
622;3600.0;E;360;;UTILITIES - WATER SUPPLY;UTILITIES - WATER SUPPLY;Winning, behandeling en distributie van water;36;36
1271;36000.0;E;3600;;UTILITIES - WATER SUPPLY;UTILITIES - WATER SUPPLY;Winning, behandeling en distributie van water;36;36
24;37.0;E;E;2.0;SEWAGE COLLECTION;SEWAGE COLLECTION;Afvalwaterafvoer;37;37
187;370.0;E;37;;SEWAGE COLLECTION;SEWAGE COLLECTION;Afvalwaterafvoer;37;37
623;3700.0;E;370;;SEWAGE COLLECTION;SEWAGE COLLECTION;Afvalwaterafvoer;37;37
1272;37000.0;E;3700;;SEWAGE COLLECTION;SEWAGE COLLECTION;Afvalwaterafvoer;37;37
25;38.0;E;E;2.0;REFUSE COLLECTION;REFUSE COLLECTION;Inzameling, verwerking en verwijdering van afval;;
188;381.0;E;38;;REFUSE COLLECTION;REFUSE COLLECTION;Inzameling van afval;38;38
624;3811.0;E;381;;REFUSE COLLECTION;REFUSE COLLECTION;Inzameling van ongevaarlijk afval;38;38
1273;38110.0;E;3811;;REFUSE COLLECTION;REFUSE COLLECTION;Inzameling van ongevaarlijk afval;38;38
625;3812.0;E;381;;REFUSE COLLECTION;REFUSE COLLECTION;Inzameling van gevaarlijk afval;38;38
1274;38120.0;E;3812;;REFUSE COLLECTION;REFUSE COLLECTION;Inzameling van gevaarlijk afval;38;38
189;382.0;E;38;;REFUSE COLLECTION;REFUSE COLLECTION;Verwerking en verwijdering van afval;38;38
626;3821.0;E;382;;REFUSE COLLECTION;REFUSE COLLECTION;Verwerking en verwijdering van ongevaarlijk afval;38;38
1275;38211.0;E;3821;;REFUSE COLLECTION;REFUSE COLLECTION;Voorbehandeling van ongevaarlijk afval met het oog op verwijdering;38;38
1276;38212.0;E;3821;;REFUSE COLLECTION;REFUSE COLLECTION;Fysicochemische verwerking van slib en vloeibare afvalstoffen;38;38
1277;38213.0;E;3821;;REFUSE COLLECTION;REFUSE COLLECTION;Behandeling en verwijdering van ongevaarlijk afval, m.u.v. slib en vloeibare afvalstoffen;38;38
1278;38219.0;E;3821;;REFUSE COLLECTION;REFUSE COLLECTION;Overige verwerking en verwijdering van ongevaarlijk afval;38;38
627;3822.0;E;382;;REFUSE COLLECTION;REFUSE COLLECTION;Verwerking en verwijdering van gevaarlijk afval;38;38
1279;38221.0;E;3822;;REFUSE COLLECTION;REFUSE COLLECTION;Voorbehandeling van gevaarlijk afval met het oog op verwijdering;38;38
1280;38222.0;E;3822;;REFUSE COLLECTION;REFUSE COLLECTION;Behandeling en verwijdering van gevaarlijk afval;38;38
190;383.0;E;38;;REFUSE COLLECTION;REFUSE COLLECTION;Terugwinning;38;38
628;3831.0;E;383;;REFUSE COLLECTION;REFUSE COLLECTION;Sloop van wrakken;38;38
1281;38310.0;E;3831;;REFUSE COLLECTION;REFUSE COLLECTION;Sloop van wrakken;38;38
629;3832.0;E;383;;REFUSE COLLECTION;REFUSE COLLECTION;Terugwinning van gesorteerd materiaal;38;38
1282;38321.0;E;3832;;REFUSE COLLECTION;REFUSE COLLECTION;Sorteren van ongevaarlijk afval;38;38
1283;38322.0;E;3832;;REFUSE COLLECTION;REFUSE COLLECTION;Terugwinning van metaalafval;38;38
1284;38323.0;E;3832;;REFUSE COLLECTION;REFUSE COLLECTION;Terugwinning van inerte afvalstoffen;38;38
1285;38329.0;E;3832;;REFUSE COLLECTION;REFUSE COLLECTION;Terugwinning van overig gesorteerd afval;38;38
26;39.0;E;E;2.0;REFUSE COLLECTION;REFUSE COLLECTION;Sanering en ander afvalbeheer;39;39
191;390.0;E;39;;REFUSE COLLECTION;REFUSE COLLECTION;Sanering en ander afvalbeheer;39;39
630;3900.0;E;390;;REFUSE COLLECTION;REFUSE COLLECTION;Sanering en ander afvalbeheer;39;39
1286;39000.0;E;3900;;REFUSE COLLECTION;REFUSE COLLECTION;Sanering en ander afvalbeheer;39;39
27;41.0;F;F;2.0;INVESTMENTS - REAL ESTATE;INVESTMENTS - REAL ESTATE;Bouw van gebouwen;;
192;411.0;F;41;;INVESTMENTS - REAL ESTATE;INVESTMENTS - REAL ESTATE;Ontwikkeling van bouwprojecten;41;41
631;4110.0;F;411;;INVESTMENTS - REAL ESTATE;INVESTMENTS - REAL ESTATE;Ontwikkeling van bouwprojecten;41;41
1287;41101.0;F;4110;;INVESTMENTS - REAL ESTATE;INVESTMENTS - REAL ESTATE;Ontwikkeling van residentiële bouwprojecten;41;41
1288;41102.0;F;4110;;INVESTMENTS - REAL ESTATE;INVESTMENTS - REAL ESTATE;Ontwikkeling van niet-residentiële bouwprojecten;41;41
193;412.0;F;41;;INVESTMENTS - REAL ESTATE;INVESTMENTS - REAL ESTATE;Burgerlijke en utiliteitsbouw;41;41
632;4120.0;F;412;;INVESTMENTS - REAL ESTATE;INVESTMENTS - REAL ESTATE;Burgerlijke en utiliteitsbouw;41;41
1289;41201.0;F;4120;;INVESTMENTS - REAL ESTATE;INVESTMENTS - REAL ESTATE;Algemene bouw van residentiële gebouwen;41;41
1290;41202.0;F;4120;;INVESTMENTS - REAL ESTATE;INVESTMENTS - REAL ESTATE;Algemene bouw van kantoorgebouwen;41;41
1291;41203.0;F;4120;;INVESTMENTS - REAL ESTATE;INVESTMENTS - REAL ESTATE;Algemene bouw van andere niet-residentiële gebouwen;41;41
28;42.0;F;F;2.0;INVESTMENTS - REAL ESTATE;INVESTMENTS;Weg- en waterbouw;42;42
194;421.0;F;42;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouw van wegen en spoorwegen;42;42
633;4211.0;F;421;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouw van autowegen en andere wegen;42;42
1292;42110.0;F;4211;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouw van autowegen en andere wegen;42;42
634;4212.0;F;421;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouw van boven- en ondergrondse spoorwegen;42;42
1293;42120.0;F;4212;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouw van boven- en ondergrondse spoorwegen;42;42
635;4213.0;F;421;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouw van bruggen en tunnels;42;42
1294;42130.0;F;4213;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouw van bruggen en tunnels;42;42
195;422.0;F;42;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouw van civieltechnische werken ten behoeve van nutsbedrijven;42;42
636;4221.0;F;422;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouw van civieltechnische werken voor vloeistoffen;42;42
1295;42211.0;F;4221;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouw van water- en gasdistributienetten;42;42
1296;42212.0;F;4221;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouw van rioleringen;42;42
1297;42219.0;F;4221;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouw van civieltechnische werken voor vloeistoffen, n.e.g.;42;42
637;4222.0;F;422;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouw van civieltechnische werken voor elektriciteit en telecommunicatie;42;42
1298;42220.0;F;4222;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouw van civieltechnische werken voor elektriciteit en telecommunicatie;42;42
196;429.0;F;42;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouw van andere civieltechnische werken;42;42
638;4291.0;F;429;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Waterbouw;42;42
1299;42911.0;F;4291;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Baggerwerken;42;42
1300;42919.0;F;4291;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Waterbouw, m.u.v. baggerwerken;42;42
639;4299.0;F;429;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouw van andere civieltechnische werken, n.e.g.;42;42
1301;42990.0;F;4299;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouw van andere civieltechnische werken, n.e.g.;42;42
29;43.0;F;F;2.0;INVESTMENTS - REAL ESTATE;INVESTMENTS;Gespecialiseerde bouwwerkzaamheden;43;43
197;431.0;F;43;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Slopen en bouwrijp maken van terreinen;43;43
640;4311.0;F;431;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Slopen;43;43
1302;43110.0;F;4311;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Slopen;43;43
641;4312.0;F;431;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouwrijp maken van terreinen;43;43
1303;43120.0;F;4312;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouwrijp maken van terreinen;43;43
642;4313.0;F;431;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Proefboren en boren;43;43
1304;43130.0;F;4313;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Proefboren en boren;43;43
198;432.0;F;43;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Elektrische installatie, loodgieterswerk en overige bouwinstallatie;43;43
643;4321.0;F;432;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Elektrische installatie;43;43
1305;43211.0;F;4321;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Elektrotechnische installatiewerken aan gebouwen;43;43
1306;43212.0;F;4321;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Elektrotechnische installatiewerken, uitgezonderd aan gebouwen;43;43
644;4322.0;F;432;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Loodgieterswerk, installatie van verwarming en klimaatregeling;43;43
1307;43221.0;F;4322;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Loodgieterswerk;43;43
1308;43222.0;F;4322;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Installatie van verwarming, klimaatregeling en ventilatie;43;43
645;4329.0;F;432;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Overige bouwinstallatie;43;43
1309;43291.0;F;4329;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Isolatiewerkzaamheden;43;43
1310;43299.0;F;4329;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Overige bouwinstallatie, n.e.g.;43;43
199;433.0;F;43;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Afwerking van gebouwen;43;43
646;4331.0;F;433;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Stukadoorswerk;43;43
1311;43310.0;F;4331;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Stukadoorswerk;43;43
647;4332.0;F;433;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Schrijnwerk;43;43
1312;43320.0;F;4332;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Schrijnwerk;43;43
648;4333.0;F;433;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Vloerafwerking en behangen;43;43
1313;43331.0;F;4333;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Plaatsen van vloer- en wandtegels;43;43
1314;43332.0;F;4333;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Plaatsen van vloerbedekking en wandbekleding van hout;43;43
1315;43333.0;F;4333;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Plaatsen van behang en vloerbedekking en wandbekleding van andere materialen;43;43
649;4334.0;F;433;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Schilderen en glaszetten;43;43
1316;43341.0;F;4334;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Schilderen van gebouwen;43;43
1317;43342.0;F;4334;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Schilderen van civieltechnische werken;43;43
1318;43343.0;F;4334;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Glaszetten;43;43
650;4339.0;F;433;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Overige werkzaamheden in verband met de afwerking van gebouwen;43;43
1319;43390.0;F;4339;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Overige werkzaamheden in verband met de afwerking van gebouwen;43;43
200;439.0;F;43;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Overige gespecialiseerde bouwactiviteiten;43;43
651;4391.0;F;439;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Dakwerkzaamheden;43;43
1320;43910.0;F;4391;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Dakwerkzaamheden;43;43
652;4399.0;F;439;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Overige gespecialiseerde bouwactiviteiten, n.e.g.;43;43
1321;43991.0;F;4399;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Waterdichtingswerken van muren;43;43
1322;43992.0;F;4399;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Gevelreiniging;43;43
1323;43993.0;F;4399;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Bouw van sierschouwen en open haarden;43;43
1324;43994.0;F;4399;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Uitvoeren van metsel- en voegwerken;43;43
1325;43995.0;F;4399;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Restaureren van bouwwerken;43;43
1326;43996.0;F;4399;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Chapewerken;43;43
1327;43999.0;F;4399;;INVESTMENTS - REAL ESTATE;INVESTMENTS;Overige gespecialiseerde bouwwerkzaamheden;43;43
201;451.0;G;45;3.0;PURCHASE OF VEHICLES;INVESTMENTS - GOODS;Handel in auto's;451;451
653;4511.0;G;451;;PURCHASE OF VEHICLES;INVESTMENTS - GOODS;Handel in auto's en lichte bestelwagens (kleiner of gelijk aan 3,5 ton);451;451
1328;45111.0;G;4511;;PURCHASE OF VEHICLES;INVESTMENTS - GOODS;Groothandel in auto's en lichte bestelwagens (kleiner of gelijk aan 3,5 ton);451;451
1329;45112.0;G;4511;;PURCHASE OF VEHICLES;INVESTMENTS - GOODS;Handelsbemiddeling in auto's en lichte bestelwagens (kleiner of gelijk aan 3,5 ton);451;451
1330;45113.0;G;4511;;PURCHASE OF VEHICLES;INVESTMENTS - GOODS;Detailhandel in auto's en lichte bestelwagens (kleiner of gelijk aan 3,5 ton);451;451
654;4519.0;G;451;4.0;PURCHASE OF VEHICLES;INVESTMENTS - GOODS;Handel in andere motorvoertuigen;4519;451
1331;45191.0;G;4519;;PURCHASE OF VEHICLES;INVESTMENTS - GOODS;Groothandel in andere motorvoertuigen (groter dan 3,5 ton);4519;451
1332;45192.0;G;4519;;PURCHASE OF VEHICLES;INVESTMENTS - GOODS;Handelsbemiddeling in andere motorvoertuigen (groter dan 3,5 ton);4519;451
1333;45193.0;G;4519;;PURCHASE OF VEHICLES;INVESTMENTS - GOODS;Detailhandel in andere motorvoertuigen (groter dan 3,5 ton);4519;451
1334;45194.0;G;4519;;PURCHASE OF VEHICLES;INVESTMENTS - GOODS;Handel in aanhangwagens, opleggers en caravans;4519;451
202;452.0;G;45;3.0;SERVICES IN RESPECT OF PERSONAL TRANSPORT EQUIPMENT;OTHER SERVICES;Onderhoud en reparatie van motorvoertuigen;452;452
655;4520.0;G;452;;SERVICES IN RESPECT OF PERSONAL TRANSPORT EQUIPMENT;OTHER SERVICES;Onderhoud en reparatie van motorvoertuigen;452;452
1335;45201.0;G;4520;;SERVICES IN RESPECT OF PERSONAL TRANSPORT EQUIPMENT;OTHER SERVICES;Algemeen onderhoud en reparatie van auto's en lichte bestelwagens (kleiner of gelijk aan 3,5 ton);452;452
1336;45202.0;G;4520;;SERVICES IN RESPECT OF PERSONAL TRANSPORT EQUIPMENT;OTHER SERVICES;Algemeen onderhoud en reparatie van overige motorvoertuigen (groter dan 3,5 ton);452;452
1337;45203.0;G;4520;;SERVICES IN RESPECT OF PERSONAL TRANSPORT EQUIPMENT;OTHER SERVICES;Reparatie en montage van specifieke auto-onderdelen;452;452
1338;45204.0;G;4520;;SERVICES IN RESPECT OF PERSONAL TRANSPORT EQUIPMENT;OTHER SERVICES;Carrosserieherstelling;452;452
1339;45205.0;G;4520;;SERVICES IN RESPECT OF PERSONAL TRANSPORT EQUIPMENT;OTHER SERVICES;Bandenservicebedrijven;452;452
1340;45206.0;G;4520;;SERVICES IN RESPECT OF PERSONAL TRANSPORT EQUIPMENT;OTHER SERVICES;Wassen en poetsen van motorvoertuigen;452;452
1341;45209.0;G;4520;;SERVICES IN RESPECT OF PERSONAL TRANSPORT EQUIPMENT;OTHER SERVICES;Onderhoud en reparatie van motorvoertuigen, n.e.g.;452;452
203;453.0;G;45;3.0;PARTS AND ACCESSORIES FOR PERSONAL TRANSPORT EQUIPMENT;EXPENSES - GOODS;Handel in onderdelen en accessoires van motorvoertuigen;453;453
